chr1,start1,end1,chr2,start2,end2
ChrA2,425403,429876,ChrB13,124729,129367
ChrA2,430340,431597,ChrB13,129748,131572
ChrA2,432209,433253,ChrB12,1026855,1027893
ChrA2,438315,438900,ChrB16,228313,228772
ChrA2,443931,445689,ChrB13,133474,135229
ChrA2,446131,447799,ChrB13,135499,137158
ChrA2,449469,450006,ChrB12,1024188,1024837
ChrA2,450250,451397,ChrB13,139062,140214
ChrA2,451694,452831,ChrB13,140423,141533
ChrA2,453047,454244,ChrB12,1022624,1023971
ChrA2,457607,458279,ChrB13,145138,145876
ChrA2,459170,459938,ChrB12,1018140,1018908
ChrA2,461623,463642,ChrB12,1015567,1017697
ChrA2,463715,466334,ChrB13,148952,151532
ChrA2,466881,468075,ChrB13,151870,153001
ChrA2,468266,469265,ChrB12,1014490,1015450
ChrA2,469928,470180,ChrB12,1013908,1014178
ChrA2,470464,474790,ChrB13,153218,158258
ChrA2,475264,476578,ChrB12,1012500,1013775
ChrA2,483166,483643,ChrB12,1011621,1012023
ChrA2,484296,487248,ChrB12,1007420,1011245
ChrA2,487352,487982,ChrB12,1006377,1006995
ChrA2,493516,494797,ChrB12,1000341,1001703
ChrA2,494996,500990,ChrB12,993433,1000129
ChrA2,501689,505355,ChrB15,612996,616671
ChrA2,506135,506861,ChrB4,1277645,1278437
ChrA2,507612,508227,ChrB7,560681,561350
ChrA2,509018,509359,ChrB7,559730,559994
ChrA2,510166,512752,ChrB12,823827,826413
ChrA2,513578,514274,ChrB7,558148,558868
ChrA2,514420,516064,ChrB12,820510,822040
ChrA2,516561,517560,ChrB12,819311,820142
ChrA2,519155,519860,ChrB7,554247,554967
ChrA2,520132,521713,ChrB12,816093,817761
ChrA2,529187,530222,ChrB7,546440,547469
ChrA2,533070,534006,ChrB12,805886,806825
ChrA2,534678,535140,ChrB7,545680,546157
ChrA2,540385,541086,ChrB7,543552,544205
ChrA2,541407,542490,ChrB7,542202,543291
ChrA2,543018,546174,ChrB12,799696,802396
ChrA2,546273,548259,ChrB12,797429,799592
ChrA2,549794,550121,ChrB7,534131,534458
ChrA2,551523,552330,ChrB7,532984,533821
ChrA2,552908,553622,ChrB7,531882,532596
ChrA2,555779,559391,ChrB16,577584,581196
ChrA2,561564,562311,ChrB11,261131,261851
ChrA2,562845,563661,ChrB11,262276,263113
ChrA2,563850,564816,ChrB11,263348,264290
ChrA2,566428,567424,ChrB11,264788,265808
ChrA2,567907,570817,ChrB13,426711,429627
ChrA2,570932,574073,ChrB11,266144,269459
ChrA2,576635,579089,ChrB10,545786,548243
ChrA2,579868,582862,ChrB11,70733,73865
ChrA2,583094,583541,ChrB10,544731,545175
ChrA2,583537,584164,ChrB10,544061,544712
ChrA2,586590,587406,ChrB6,207451,208297
ChrA2,588820,589450,ChrB4,485745,486444
ChrA2,589698,591504,ChrB2,324340,326059
ChrA2,594171,595938,ChrB16,22937,24701
ChrA2,596499,598491,ChrB2,321875,323945
ChrA2,598868,600083,ChrB2,320415,321609
ChrA2,600153,602181,ChrB2,318265,320275
ChrA2,602510,603404,ChrB2,316967,317864
ChrA2,606693,609378,ChrB4,479114,482267
ChrA2,610374,610662,ChrB4,478473,478758
ChrA2,614588,615266,ChrB2,306268,306955
ChrA2,615325,617071,ChrB4,474045,475989
ChrA2,617329,617965,ChrB4,473156,473783
ChrA2,618367,619414,ChrB2,304929,305976
ChrA2,620002,621094,ChrB4,471852,472941
ChrA2,621390,623052,ChrB2,298291,299950
ChrA2,623543,623936,ChrB11,133720,134134
ChrA2,627832,629695,ChrB10,111665,113333
ChrA2,630335,633095,ChrB11,137931,140691
ChrA2,633723,635685,ChrB10,113877,115629
ChrA2,637266,637788,ChrB10,117244,117787
ChrA2,638134,639031,ChrB11,141793,142819
ChrA2,641480,642569,ChrB11,141793,142819
ChrA2,643756,644584,ChrB10,122264,122948
ChrA2,645645,648282,ChrB10,123835,126328
ChrA2,649246,651346,ChrB10,126852,128952
ChrA2,652356,653727,ChrB10,129284,130643
ChrA2,654188,656828,ChrB10,131100,133935
ChrA2,657788,658829,ChrB11,566112,567198
ChrA2,659590,661759,ChrB10,76802,79262
ChrA2,666888,667593,ChrB10,72709,73414
ChrA2,667862,673862,ChrB3,179519,186023
ChrA2,673883,675017,ChrB10,71365,72574
ChrA2,677878,679177,ChrB15,136526,137825
ChrA2,679505,680135,ChrB4,1428353,1428980
ChrA2,681162,682191,ChrB12,867353,868391
ChrA2,682959,686643,ChrB12,862713,866784
ChrA2,687700,688231,ChrB12,861717,862254
ChrA2,688370,690308,ChrB12,859551,861525
ChrA2,690558,692301,ChrB12,857539,859336
ChrA2,693509,695624,ChrB7,625323,627084
ChrA2,697884,700653,ChrB7,622371,624786
ChrA2,703781,705578,ChrB7,618076,619858
ChrA2,705660,705996,ChrB12,854061,854391
ChrA2,708379,708649,ChrB12,853460,853718
ChrA2,709755,713805,ChrB7,611888,615965
ChrA2,714157,715108,ChrB7,610563,611493
ChrA2,716304,717039,ChrB12,852494,853151
ChrA2,718085,719732,ChrB7,607562,609101
ChrA2,720151,721240,ChrB7,606135,607143
ChrA2,723298,724291,ChrB15,865652,866582
ChrA2,724363,728683,ChrB15,861174,865593
ChrA2,729849,735039,ChrB13,725933,731123
ChrA2,737966,740174,ChrB13,722612,724385
ChrA2,742204,746809,ChrB15,855146,860258
ChrA2,747516,748323,ChrB13,721592,722396
ChrA2,749519,749885,ChrB16,677811,678320
ChrA2,750193,750652,ChrB16,677164,677641
ChrA2,751177,752065,ChrB16,675976,676882
ChrA2,752481,753264,ChrB16,674860,675631
ChrA2,753497,754409,ChrB16,673750,674674
ChrA2,754934,755915,ChrB16,672470,673496
ChrA2,756557,757571,ChrB16,671125,672142
ChrA2,758016,762252,ChrB13,784620,788883
ChrA2,762766,764416,ChrB13,782619,784281
ChrA2,767807,768899,ChrB15,228613,229834
ChrA2,769251,769440,ChrB13,778944,779127
ChrA2,770124,771147,ChrB15,230084,231272
ChrA2,772246,772606,ChrB13,775314,775719
ChrA2,772731,774444,ChrB4,946806,948456
ChrA2,775549,777016,ChrB2,488904,490392
ChrA2,777471,778674,ChrB2,487198,488380
ChrA2,779129,780962,ChrB2,484741,486691
ChrA2,781250,781766,ChrB2,483969,484503
ChrA2,782024,782456,ChrB16,704224,704656
ChrA2,783003,784995,ChrB2,481363,483367
ChrA2,785407,785878,ChrB2,480434,480923
ChrA2,786121,787039,ChrB2,479337,480323
ChrA2,787496,788873,ChrB16,700593,701970
ChrA2,790294,791305,ChrB16,698868,700014
ChrA2,797767,799009,ChrB16,695736,696819
ChrA2,802640,803114,ChrB16,691932,692418
ChrA2,803258,805031,ChrB16,690106,691789
ChrA2,810177,812574,ChrB2,467247,469620
ChrA2,814302,817128,ChrB2,462869,465770
ChrA2,817376,817667,ChrB2,462138,462579
ChrA2,818060,818732,ChrB2,461177,461873
ChrA2,819169,820450,ChrB16,685897,687598
ChrA2,821387,822269,ChrB16,684555,685437
ChrA2,822628,823954,ChrB16,682940,684353
ChrA2,823944,825288,ChrB2,458871,460221
ChrA2,826866,829446,ChrB2,454821,457665
ChrA2,830547,831120,ChrB16,682219,682777
ChrA2,831335,832277,ChrB16,681212,682112
ChrA2,832582,833155,ChrB2,452657,453224
ChrA2,834413,835415,ChrB2,450880,451969
ChrA2,836264,836693,ChrB16,444578,445031
ChrA2,837872,838901,ChrB16,790082,791120
ChrA2,840159,841818,ChrB2,565722,567480
ChrA2,842244,846801,ChrB16,445841,450377
ChrA2,848784,848979,ChrB2,565230,565428
ChrA2,850401,851775,ChrB2,563202,564570
ChrA2,855326,856214,ChrB2,560077,560974
ChrA2,856798,857839,ChrB2,558684,559728
ChrA2,858129,858822,ChrB16,453991,454990
ChrA2,859161,860436,ChrB2,556548,558198
ChrA2,862233,863529,ChrB16,455758,456664
ChrA2,867747,870141,ChrB4,776162,778721
ChrA2,870677,872702,ChrB2,551103,553200
ChrA2,872759,873872,ChrB2,549770,550928
ChrA2,874337,875621,ChrB4,1421156,1422485
ChrA2,876683,877540,ChrB16,921859,922777
ChrA2,880174,880630,ChrB4,1420430,1420838
ChrA2,886186,887233,ChrB4,1102183,1103428
ChrA2,887475,888478,ChrB4,1103757,1104947
ChrA2,888467,889271,ChrB4,1105002,1105827
ChrA2,889537,891733,ChrB8,239097,241293
ChrA2,891841,893707,ChrB4,1106094,1108101
ChrA2,895840,896230,ChrB16,74308,74719
ChrA2,896676,899916,ChrB13,655075,658342
ChrA2,900196,900862,ChrB13,658544,659198
ChrA2,901565,902066,ChrB16,73362,73881
ChrA2,904655,905954,ChrB16,69484,70951
ChrA2,906658,908362,ChrB2,719032,720604
ChrA2,909516,910695,ChrB2,719032,720604
ChrA2,912876,914046,ChrB16,213041,213962
ChrA2,914511,915108,ChrB16,212157,212784
ChrA2,919184,921380,ChrB2,203537,205817
ChrA2,921742,923125,ChrB16,868644,869955
ChrA2,924068,931958,ChrB12,1043997,1051884
ChrA2,937751,938099,ChrB16,876281,876629
ChrA2,939674,940469,ChrB16,876846,877632
ChrA2,941125,941611,ChrB16,878075,878549
ChrA2,941795,943373,ChrB16,878689,880168
ChrA2,943831,944321,ChrB16,883238,883595
ChrA2,944757,946434,ChrB16,883827,885558
ChrA2,947114,948128,ChrB12,1053628,1054543
ChrA2,948592,949180,ChrB16,885795,886398
ChrA2,949337,950630,ChrB16,886523,887837
ChrA2,951110,952835,ChrB16,822619,824338
ChrA2,954118,955684,ChrB16,819764,821423
ChrA2,955947,957486,ChrB7,736661,738203
ChrA2,958984,961057,ChrB16,815733,817923
ChrA2,961329,962553,ChrB16,814390,815536
ChrA2,962819,963674,ChrB16,813155,814058
ChrA2,963670,964834,ChrB7,733934,735143
ChrA2,969483,970302,ChrB15,344334,345798
ChrA2,970760,972464,ChrB16,802358,804080
ChrA2,972829,975658,ChrB16,799233,802017
ChrA2,976251,976965,ChrB7,730032,730821
ChrA2,977256,978972,ChrB7,728045,729671
ChrA2,979153,979909,ChrB16,798050,798857
ChrA2,980284,980434,ChrB16,797556,797709
ChrA2,980880,981969,ChrB16,795977,797210
ChrA2,984131,985544,ChrB7,725048,726479
ChrA2,985950,986544,ChrB16,793910,794498
ChrA2,986719,987610,ChrB16,792686,793736
ChrA2,988292,989360,ChrB16,791217,792204
ChrA2,989628,991008,ChrB16,787960,789325
ChrA2,991729,992548,ChrB9,163277,165761
ChrA2,993417,997800,ChrB7,720408,724764
ChrA2,999889,1000831,ChrB7,718892,719924
ChrA2,1001314,1002427,ChrB7,717357,718527
ChrA2,1002807,1003692,ChrB2,721389,722313
ChrA2,1006305,1007487,ChrB16,679692,680799
ChrA2,1015090,1017328,ChrB5,184540,186775
ChrA2,1018043,1018388,ChrB9,374524,374860
ChrA2,1018694,1020305,ChrB5,182599,184219
ChrA2,1020590,1023926,ChrB5,178840,182278
ChrA2,1024264,1024852,ChrB5,177834,178431
ChrA2,1025243,1026554,ChrB9,373076,374306
ChrA2,1026885,1029105,ChrB9,370703,372998
ChrA2,1030049,1031855,ChrB15,272002,273724
ChrA2,1032368,1032998,ChrB9,381085,381814
ChrA2,1033134,1033698,ChrB9,381947,382382
ChrA2,1033800,1034298,ChrB15,274011,274353
ChrA2,1034799,1035564,ChrB15,255336,256101
ChrA2,1036158,1038522,ChrB15,256744,259030
ChrA2,1039144,1040059,ChrB9,383555,384119
ChrA2,1043343,1047582,ChrB2,436950,441315
ChrA2,1048032,1049352,ChrB16,666279,667446
ChrA2,1049642,1050335,ChrB2,436020,436713
ChrA2,1050942,1052043,ChrB2,434405,435698
ChrA2,1052187,1054341,ChrB2,432035,434297
ChrA2,1054621,1054981,ChrB2,427154,427484
ChrA2,1056187,1056469,ChrB16,665692,665974
ChrA2,1056993,1057770,ChrB2,424989,425766
ChrA2,1057856,1058393,ChrB16,664959,665490
ChrA2,1058857,1061998,ChrB16,661136,664673
ChrA2,1061999,1063874,ChrB16,659181,661053
ChrA2,1064232,1065621,ChrB16,657528,658938
ChrA2,1065990,1066656,ChrB2,146186,146885
ChrA2,1066807,1067875,ChrB2,423764,424829
ChrA2,1068224,1071083,ChrB2,147208,150286
ChrA2,1071264,1072041,ChrB2,150446,151220
ChrA2,1072378,1074952,ChrB2,420200,423041
ChrA2,1075034,1076984,ChrB2,151492,153610
ChrA2,1077178,1081255,ChrB2,153847,158389
ChrA2,1082022,1082277,ChrB2,418906,419164
ChrA2,1082451,1083366,ChrB2,158655,159693
ChrA2,1084128,1086468,ChrB11,189123,191442
ChrA2,1086791,1088291,ChrB13,497703,499209
ChrA2,1088718,1089669,ChrB13,496342,497449
ChrA2,1089741,1091010,ChrB13,494998,496282
ChrA2,1091874,1093158,ChrB13,492403,493792
ChrA2,1093256,1093982,ChrB11,195287,196028
ChrA2,1094238,1095804,ChrB13,490393,491992
ChrA2,1100488,1102564,ChrB13,484083,486147
ChrA2,1103387,1104254,ChrB11,200883,201771
ChrA2,1104365,1104749,ChrB13,483013,483361
ChrA2,1112499,1114476,ChrB11,208246,210130
ChrA2,1114941,1116570,ChrB11,210592,212332
ChrA2,1116728,1117160,ChrB11,212494,212998
ChrA2,1117474,1120033,ChrB13,469847,472352
ChrA2,1121105,1122065,ChrB11,217343,218318
ChrA2,1123580,1124198,ChrB11,218569,219217
ChrA2,1124665,1126543,ChrB13,466299,468162
ChrA2,1126974,1128255,ChrB7,713708,715046
ChrA2,1131376,1132489,ChrB13,740265,741312
ChrA2,1134172,1138306,ChrB15,870201,874071
ChrA2,1138571,1138946,ChrB13,739184,739865
ChrA2,1139555,1140170,ChrB15,868339,868951
ChrA2,1140422,1142438,ChrB13,736925,738959
ChrA2,1142697,1145763,ChrB13,733544,736634
ChrA2,1146005,1148198,ChrB12,849865,852019
ChrA2,1149113,1150811,ChrB12,847387,849124
ChrA2,1150782,1151790,ChrB12,846102,847422
ChrA2,1152801,1153566,ChrB7,604772,605501
ChrA2,1153779,1155228,ChrB12,844281,845730
ChrA2,1155756,1158504,ChrB12,841330,844000
ChrA2,1159096,1160833,ChrB7,599416,601141
ChrA2,1162141,1163938,ChrB11,443231,444938
ChrA2,1165742,1167797,ChrB11,440607,442722
ChrA2,1169756,1170353,ChrB11,438776,439385
ChrA2,1170476,1171404,ChrB11,437777,438544
ChrA2,1171832,1172222,ChrB11,437096,437492
ChrA2,1172682,1173948,ChrB11,435579,436785
ChrA2,1177098,1177529,ChrB11,430197,430632
ChrA2,1178855,1180382,ChrB8,102611,103970
ChrA2,1182601,1183822,ChrB8,99218,100403
ChrA2,1184199,1184715,ChrB8,98342,98795
ChrA2,1184808,1185525,ChrB11,426241,426952
ChrA2,1186426,1190830,ChrB11,421423,425875
ChrA2,1191591,1194561,ChrB8,95117,97937
ChrA2,1194645,1196397,ChrB11,273393,275043
ChrA2,1196687,1198082,ChrB11,271877,273209
ChrA2,1199238,1200366,ChrB8,84067,85060
ChrA2,1201316,1203608,ChrB13,422502,424728
ChrA2,1206317,1209128,ChrB10,550510,553318
ChrA2,1209338,1210580,ChrB10,553475,554849
ChrA2,1211450,1213913,ChrB10,550510,553318
ChrA2,1215460,1215943,ChrB10,555194,555572
ChrA2,1216202,1217858,ChrB10,555913,557602
ChrA2,1218227,1219598,ChrB10,557808,559158
ChrA2,1220236,1221856,ChrB16,53497,55153
ChrA2,1222275,1229628,ChrB11,55934,63359
ChrA2,1229756,1230185,ChrB10,567018,567444
ChrA2,1230396,1231455,ChrB10,567642,568704
ChrA2,1231529,1233434,ChrB11,53703,55602
ChrA2,1234020,1237212,ChrB11,50050,53353
ChrA2,1237668,1238253,ChrB10,568805,569399
ChrA2,1238558,1239527,ChrB10,569620,570598
ChrA2,1240180,1240996,ChrB11,49005,49809
ChrA2,1241069,1242383,ChrB10,570966,572124
ChrA2,1242561,1243374,ChrB11,48193,48955
ChrA2,1247174,1247831,ChrB10,572314,572935
ChrA2,1248653,1252469,ChrB11,42422,46295
ChrA2,1252595,1255655,ChrB11,39162,42237
ChrA2,1256189,1256783,ChrB10,573094,573751
ChrA2,1256992,1258189,ChrB10,573980,575171
ChrA2,1258806,1260069,ChrB10,575353,576601
ChrA2,1260725,1262198,ChrB11,36698,38153
ChrA2,1262422,1264300,ChrB11,34542,36414
ChrA2,1264615,1266736,ChrB11,31959,34107
ChrA2,1267068,1267877,ChrB11,31081,31693
ChrA2,1268708,1269626,ChrB10,577254,578190
ChrA2,1271318,1272506,ChrB7,959903,961103
ChrA2,1284932,1286528,ChrB8,454228,455527
ChrA2,1289024,1290740,ChrB15,986898,988782
ChrA2,1291950,1292883,ChrB4,1213903,1214842
ChrA2,1293567,1294983,ChrB15,58758,60030
ChrA2,1299428,1301099,ChrB13,165532,167308
ChrA2,1315517,1317170,ChrB8,525391,528619
ChrA3,4439,5963,ChrB11,6106,7528
ChrA3,13631,15506,ChrB8,8350,10213
ChrA3,17325,18102,ChrB15,34657,35407
ChrA3,32007,33141,ChrB3,15797,16880
ChrA3,33947,35330,ChrB3,17289,18561
ChrA3,35396,38174,ChrB3,18815,22106
ChrA3,38583,39576,ChrB3,22428,23379
ChrA3,40900,41149,ChrB3,24031,24325
ChrA3,42068,44207,ChrB3,24767,26906
ChrA3,49511,50483,ChrB3,27928,28936
ChrA3,53187,55689,ChrB3,31448,33974
ChrA3,55777,57022,ChrB3,34142,35393
ChrA3,59257,60580,ChrB3,35864,37616
ChrA3,61185,61569,ChrB4,1496164,1496548
ChrA3,62155,63151,ChrB4,1496790,1497768
ChrA3,64119,65241,ChrB4,1498231,1499335
ChrA3,65442,66498,ChrB4,1499395,1500553
ChrA3,67335,68760,ChrB4,1491093,1492413
ChrA3,69124,69352,ChrB4,1490595,1490835
ChrA3,73294,74746,ChrB4,1485565,1487038
ChrA3,75285,76575,ChrB3,42164,43556
ChrA3,76862,78773,ChrB4,1481084,1483403
ChrA3,78937,79360,ChrB4,1480424,1480832
ChrA3,79650,81825,ChrB3,44622,46905
ChrA3,82158,83307,ChrB3,47110,48364
ChrA3,85862,87029,ChrB4,1477238,1478357
ChrA3,88083,89529,ChrB3,50837,52340
ChrA3,89977,92131,ChrB3,52644,54882
ChrA3,92123,93602,ChrB3,54940,56527
ChrA3,93917,95408,ChrB3,57373,58678
ChrA3,96316,97417,ChrB4,1471547,1472999
ChrA3,97734,98940,ChrB4,1471547,1472999
ChrA3,103217,104225,ChrB3,61657,62722
ChrA3,104354,104954,ChrB3,62775,63282
ChrA3,105156,105417,ChrB4,1470499,1471063
ChrA3,105811,106699,ChrB3,63440,64481
ChrA3,106904,107885,ChrB3,64674,65568
ChrA3,108091,108481,ChrB4,1470016,1470418
ChrA3,108795,111183,ChrB3,65933,68333
ChrA3,111544,112765,ChrB3,68598,69921
ChrA3,113532,114903,ChrB10,289874,290774
ChrA3,123484,125347,ChrB4,1466452,1468444
ChrA3,126941,127223,ChrB4,1469399,1469705
ChrA3,128118,131457,ChrB4,1462357,1465786
ChrA3,131542,132772,ChrB16,226168,227371
ChrA3,133088,134927,ChrB4,1459727,1461554
ChrA3,138678,139272,ChrB12,513161,513821
ChrA3,139886,140798,ChrB4,1455041,1455866
ChrA3,143119,144034,ChrB12,516677,517670
ChrA3,149916,151911,ChrB4,1447829,1450073
ChrA3,152833,153592,ChrB12,523631,524390
ChrA3,153970,155902,ChrB14,110916,112902
ChrA3,160777,162898,ChrB12,528299,530387
ChrA3,163537,165001,ChrB14,117348,118809
ChrA3,165311,168941,ChrB12,530796,534393
ChrA3,169405,170758,ChrB5,192796,194230
ChrA3,172316,173351,ChrB3,206876,207950
ChrA3,173934,175614,ChrB14,119267,120998
ChrA3,175961,176348,ChrB3,206260,206644
ChrA3,176569,177619,ChrB14,121117,122170
ChrA3,178543,182686,ChrB3,201173,205397
ChrA3,182974,184675,ChrB15,624728,626492
ChrA3,189082,192571,ChrB14,122882,126599
ChrA3,192606,194004,ChrB5,29796,31239
ChrA3,194266,196243,ChrB14,126804,129084
ChrA3,196532,202061,ChrB14,129521,135383
ChrA3,203551,205297,ChrB5,31693,33466
ChrA3,208461,210201,ChrB14,138549,140385
ChrA3,211011,213882,ChrB14,140877,144078
ChrA3,214336,215518,ChrB7,584894,586052
ChrA3,215643,216465,ChrB14,144279,145281
ChrA3,216739,219826,ChrB7,586391,589469
ChrA3,220394,221432,ChrB7,589825,590911
ChrA3,221469,225054,ChrB7,241352,245012
ChrA3,225469,226489,ChrB14,145562,146615
ChrA3,226720,227533,ChrB7,269292,270144
ChrA3,227813,228731,ChrB14,146895,147840
ChrA3,229273,235831,ChrB14,148211,154880
ChrA3,236041,237463,ChrB14,155099,156539
ChrA3,237654,238632,ChrB8,411383,412406
ChrA3,238694,239189,ChrB14,156858,157455
ChrA3,239588,239813,ChrB14,157643,157865
ChrA3,240211,242272,ChrB14,158108,160373
ChrA3,246770,247952,ChrB4,567722,568703
ChrA3,248364,249783,ChrB7,1002522,1003962
ChrA3,250632,253029,ChrB14,164622,167097
ChrA3,253319,253790,ChrB14,167328,167790
ChrA3,254086,255217,ChrB14,168042,169248
ChrA3,255962,257285,ChrB14,170017,171286
ChrA3,257492,258284,ChrB14,171440,172286
ChrA3,258601,260473,ChrB14,172587,174315
ChrA3,261279,265170,ChrB14,175409,179348
ChrA3,266970,268209,ChrB14,181360,182608
ChrA3,268668,269157,ChrB10,612412,612931
ChrA3,269314,271279,ChrB10,613185,615156
ChrA3,271792,274093,ChrB14,182874,185178
ChrA3,274324,275247,ChrB14,185459,186349
ChrA3,275321,275942,ChrB14,186345,186885
ChrA3,276490,276817,ChrB14,187169,187496
ChrA3,282250,286687,ChrB10,41388,47433
ChrA3,296847,299328,ChrB10,50628,53151
ChrA3,299404,300562,ChrB10,53340,54183
ChrA3,301678,303421,ChrB10,54378,56178
ChrA3,303738,307821,ChrB3,197620,199549
ChrA3,308035,310423,ChrB10,56443,58813
ChrA3,314814,318573,ChrB10,63804,67569
ChrA3,318732,319734,ChrB3,193296,194298
ChrA3,320297,321437,ChrB3,191833,193018
ChrA3,321723,322785,ChrB3,190591,191635
ChrA3,323353,327553,ChrB3,186488,190169
ChrA3,328909,330481,ChrB10,69337,70879
ChrA3,330899,331577,ChrB4,1427430,1428120
ChrA3,331749,332733,ChrB15,138106,139045
ChrA3,333037,335155,ChrB4,1424819,1427207
ChrA3,335162,337289,ChrB15,139226,141347
ChrA3,337550,339335,ChrB4,1422762,1424688
ChrA3,339644,340607,ChrB15,141583,142555
ChrA3,341103,342000,ChrB15,142814,143696
ChrA3,342636,343557,ChrB15,144203,145130
ChrA3,344100,345969,ChrB12,749033,751769
ChrA3,346317,348768,ChrB15,207391,210265
ChrA3,349186,351568,ChrB4,400996,403291
ChrA3,351771,352947,ChrB4,399339,400638
ChrA3,353384,354515,ChrB4,403694,404957
ChrA3,354888,356316,ChrB15,210519,211995
ChrA3,357025,358432,ChrB15,212243,213734
ChrA3,358850,360632,ChrB4,405343,407206
ChrA3,361123,363154,ChrB15,214016,216137
ChrA3,364968,366288,ChrB4,411824,413000
ChrA3,367626,368889,ChrB15,219210,220473
ChrA3,369330,371340,ChrB15,220766,222902
ChrA3,372752,374447,ChrB4,415112,416708
ChrA3,375707,376982,ChrB10,573980,575171
ChrA3,377184,380907,ChrB4,417662,421514
ChrA3,381542,383621,ChrB1,190192,192256
ChrA3,384197,386591,ChrB1,172210,175135
ChrA3,386814,387999,ChrB1,170395,171703
ChrA3,388101,389031,ChrB1,169374,170295
ChrA3,389811,391875,ChrB1,166741,168871
ChrA3,392167,394822,ChrB2,270946,273703
ChrA3,395293,396892,ChrB9,406259,407642
ChrA3,396978,397698,ChrB4,422832,423510
ChrA3,397898,399326,ChrB4,424208,425732
ChrA3,399630,400590,ChrB4,426001,426934
ChrA3,401420,402428,ChrB4,427363,428347
ChrA3,403256,405080,ChrB4,429066,430926
ChrA3,408089,409448,ChrB2,513761,515336
ChrA3,409542,413304,ChrB15,189657,193542
ChrA3,413586,414180,ChrB7,639771,640371
ChrA3,414274,415111,ChrB15,193831,194800
ChrA3,417216,419001,ChrB12,695045,696830
ChrA3,419590,421885,ChrB12,697155,699495
ChrA3,427220,427727,ChrB12,704492,704960
ChrA3,427840,428791,ChrB12,705185,706130
ChrA3,428961,429795,ChrB12,706197,707040
ChrA3,430440,431253,ChrB12,707359,708145
ChrA3,431650,433306,ChrB12,708447,710136
ChrA3,434719,436681,ChrB15,675938,677840
ChrA3,436806,437865,ChrB12,710990,712058
ChrA3,439584,440763,ChrB15,679356,680544
ChrA3,440769,441930,ChrB12,713479,714904
ChrA3,442166,444062,ChrB12,715088,717026
ChrA3,444288,444951,ChrB3,154011,154659
ChrA3,445436,447611,ChrB15,1061563,1063648
ChrA3,449819,450344,ChrB15,1060440,1061055
ChrA3,453437,455264,ChrB4,1503313,1504900
ChrA3,458923,459601,ChrB13,397076,397796
ChrA3,461374,462445,ChrB12,718316,719462
ChrA3,462683,463316,ChrB12,719788,720370
ChrA3,463656,464301,ChrB15,681443,682106
ChrA3,465844,466174,ChrB12,721998,722373
ChrA3,466505,467075,ChrB12,724720,725416
ChrA3,467623,468916,ChrB15,684029,685343
ChrA3,469305,471111,ChrB12,726068,728051
ChrA3,471499,475567,ChrB15,685766,689180
ChrA3,480363,481104,ChrB6,115107,115743
ChrA3,481597,486415,ChrB15,692474,697334
ChrA3,486862,487588,ChrB12,730824,731559
ChrA3,490632,491040,ChrB7,400870,401287
ChrA3,491304,492183,ChrB2,646157,647132
ChrA3,494239,495862,ChrB2,647885,649904
ChrA3,496582,497374,ChrB2,650367,651192
ChrA3,497876,499310,ChrB7,398627,400160
ChrA3,502743,503295,ChrB7,394965,395829
ChrA3,503483,503978,ChrB7,393985,394504
ChrA3,504567,505989,ChrB7,392222,393698
ChrA3,506538,508074,ChrB2,653355,655317
ChrA3,510734,511304,ChrB2,657831,658392
ChrA3,517345,517720,ChrB7,270391,270775
ChrA3,518507,519956,ChrB13,190243,191767
ChrA3,520078,521740,ChrB15,301379,303035
ChrA3,522994,523393,ChrB15,303578,303983
ChrA3,527215,528316,ChrB13,276044,277211
ChrA3,528905,530000,ChrB15,307937,309041
ChrA3,530168,531707,ChrB13,274016,275552
ChrA3,532043,532961,ChrB15,309323,310139
ChrA3,533199,533817,ChrB15,310311,310935
ChrA3,534151,534913,ChrB13,273117,273714
ChrA3,535469,535919,ChrB13,272192,272663
ChrA3,536523,538881,ChrB15,313077,315387
ChrA3,540408,542535,ChrB13,269018,271136
ChrA3,543238,543604,ChrB15,315812,316175
ChrA3,548911,550045,ChrB15,321857,322994
ChrA3,550682,552461,ChrB13,838186,839995
ChrA3,552492,554043,ChrB13,840143,841691
ChrA3,554657,554912,ChrB13,841941,842202
ChrA3,555111,555882,ChrB13,30610,31684
ChrA3,556467,559419,ChrB13,842435,845345
ChrA3,561370,562930,ChrB13,28265,29807
ChrA3,563582,564482,ChrB13,26929,27862
ChrA3,564761,565322,ChrB8,484027,484600
ChrA3,566370,567195,ChrB15,605346,606171
ChrA3,567816,569568,ChrB15,606606,608475
ChrA3,569788,570358,ChrB15,608639,609197
ChrA3,570574,571810,ChrB4,1259900,1261271
ChrA3,572218,573505,ChrB4,1261680,1262967
ChrA3,573594,575187,ChrB15,609837,611388
ChrA3,575604,578454,ChrB4,1263323,1266158
ChrA3,578755,579217,ChrB4,1266365,1266898
ChrA3,580348,582244,ChrB4,1267470,1269402
ChrA3,582948,583596,ChrB4,1270067,1270733
ChrA3,583671,585093,ChrB11,6106,7528
ChrA3,589401,590418,ChrB4,1271062,1272085
ChrA3,590584,592126,ChrB4,1272233,1273703
ChrA3,592992,594582,ChrB4,1274601,1276212
ChrA3,595179,595695,ChrB4,1276653,1277169
ChrA3,596251,596680,ChrB13,720959,721403
ChrA3,597028,598027,ChrB15,850936,851839
ChrA3,598411,598834,ChrB15,849634,850054
