chr1,start1,end1,chr2,start2,end2
ChrA6,482636,484547,ChrB9,95064,96375
ChrA6,485299,486685,ChrB9,93618,94800
ChrA6,487683,488292,ChrB16,834564,835212
ChrA6,488803,490582,ChrB16,835562,837413
ChrA6,491731,493813,ChrB16,857582,859745
ChrA6,495595,498295,ChrB16,861305,864014
ChrA6,499131,501180,ChrB15,667859,670241
ChrA6,503889,506208,ChrB12,691554,693882
ChrA6,506565,507027,ChrB12,694377,694800
ChrA6,507216,509004,ChrB12,695045,696830
ChrA6,509392,511708,ChrB12,697155,699495
ChrA6,512366,512930,ChrB12,704492,704960
ChrA6,513287,514169,ChrB12,705185,706130
ChrA6,514360,515221,ChrB12,706197,707040
ChrA6,516480,517278,ChrB12,948367,949192
ChrA6,523940,524624,ChrB10,289874,290774
ChrA6,525229,527617,ChrB4,1424819,1427207
ChrA6,527695,529534,ChrB4,1422762,1424688
ChrA6,529891,530626,ChrB2,547459,548194
ChrA6,530901,531330,ChrB2,546375,547251
ChrA6,531689,532601,ChrB2,545027,545978
ChrA6,533758,534334,ChrB12,604211,604787
ChrA6,536170,536374,ChrB4,871073,871301
ChrA6,537630,540165,ChrB4,868223,870563
ChrA6,541829,543635,ChrB4,865011,867522
ChrA6,544090,547162,ChrB4,862053,864708
ChrA6,547874,550430,ChrB4,859345,861520
ChrA6,550655,551648,ChrB4,858136,859144
ChrA6,551973,553005,ChrB4,856897,857953
ChrA6,553077,553542,ChrB4,856316,856814
ChrA6,555645,557055,ChrB4,852532,853972
ChrA6,557207,558329,ChrB4,851227,852397
ChrA6,558598,559318,ChrB4,850273,850999
ChrA6,559704,561705,ChrB4,845951,847946
ChrA6,562261,564094,ChrB4,843568,844861
ChrA6,564201,565296,ChrB4,842336,843449
ChrA6,565823,567197,ChrB4,840603,841995
ChrA6,567359,569354,ChrB4,838391,840392
ChrA6,570279,572649,ChrB4,832858,835492
ChrA6,573127,574174,ChrB4,830628,831513
ChrA6,574413,575037,ChrB4,829584,830277
ChrA6,575498,576965,ChrB4,827581,829057
ChrA6,577894,579424,ChrB4,825909,827355
ChrA6,579967,584380,ChrB4,821294,825776
ChrA6,584881,586189,ChrB4,819432,820824
ChrA6,586440,586881,ChrB4,818707,819196
ChrA6,588827,590966,ChrB13,335297,337307
ChrA6,591410,592799,ChrB13,337787,339277
ChrA6,593144,594461,ChrB13,339417,340722
ChrA6,595029,595545,ChrB13,341141,341675
ChrA6,595751,597353,ChrB13,341855,343520
ChrA6,598818,600612,ChrB13,344402,346517
ChrA6,601430,602150,ChrB13,347510,348260
ChrA6,602685,603519,ChrB13,348643,349522
ChrA6,604062,605073,ChrB13,350965,351973
ChrA6,610881,611406,ChrB11,307284,307827
ChrA6,611536,612466,ChrB13,366980,367934
ChrA6,613188,616296,ChrB13,363363,366705
ChrA6,616974,618324,ChrB13,355383,356811
ChrA6,618975,619632,ChrB13,353870,354731
ChrA6,625183,627916,ChrB13,383302,385975
ChrA6,628053,630723,ChrB11,296429,299075
ChrA6,631386,632391,ChrB13,386100,387021
ChrA6,636999,637380,ChrB13,391098,391485
ChrA6,637494,638397,ChrB13,391531,392515
ChrA6,638791,640732,ChrB13,392754,394788
ChrA6,640832,642158,ChrB13,395053,396379
ChrA6,642552,644835,ChrB11,288844,291052
ChrA6,645358,646099,ChrB13,397076,397796
ChrA6,646494,648012,ChrB13,397902,399459
ChrA6,648301,649711,ChrB13,399701,401216
ChrA6,650448,653040,ChrB13,401540,404237
ChrA6,653272,654562,ChrB13,404322,405573
ChrA6,654907,656134,ChrB13,406303,407584
ChrA6,656198,657539,ChrB8,113498,114917
ChrA6,658345,658627,ChrB8,115619,115901
ChrA6,660253,660766,ChrB9,398732,399236
ChrA6,661324,663730,ChrB9,399776,402689
ChrA6,664102,664771,ChrB9,402840,403491
ChrA6,665037,666156,ChrB9,403658,404765
ChrA6,666262,667348,ChrB9,404872,405967
ChrA6,671941,673108,ChrB11,397343,398750
ChrA6,673221,674340,ChrB9,419614,420736
ChrA6,675415,676192,ChrB9,421025,421790
ChrA6,683861,684500,ChrB7,388967,389711
ChrA6,684831,686724,ChrB7,390064,391990
ChrA6,687173,688631,ChrB7,392222,393698
ChrA6,689330,691133,ChrB7,272519,274322
ChrA6,691461,693255,ChrB7,274779,276714
ChrA6,694043,694805,ChrB7,277616,278381
ChrA6,695416,697012,ChrB7,278945,280523
ChrA6,697507,697930,ChrB7,280776,281157
ChrA6,698362,700669,ChrB7,281633,283937
ChrA6,701999,703244,ChrB7,284441,285947
ChrA6,705575,707186,ChrB7,298177,299728
ChrA6,707308,709510,ChrB7,295931,297938
ChrA6,710049,712224,ChrB7,293459,295637
ChrA6,713249,714221,ChrB7,292032,293001
ChrA6,714869,716735,ChrB7,289808,291641
ChrA6,717855,718650,ChrB7,288511,289309
ChrA6,719329,720934,ChrB7,298177,299728
ChrA6,721307,722618,ChrB7,299977,301369
ChrA6,722698,724543,ChrB7,301536,303411
ChrA6,724948,725320,ChrB7,303648,304071
ChrA6,728028,728454,ChrB7,306559,307009
ChrA6,731455,732397,ChrB11,263348,264290
ChrA6,733270,734158,ChrB11,262276,263113
ChrA6,734936,735575,ChrB11,261131,261851
ChrA6,738411,739068,ChrB11,261131,261851
ChrA6,741199,742456,ChrB11,256769,257843
ChrA6,742922,743678,ChrB11,255719,256472
ChrA6,744274,746653,ChrB13,587273,589550
ChrA6,748280,750740,ChrB13,590039,592628
ChrA6,751793,752900,ChrB13,593366,594473
ChrA6,753760,755932,ChrB13,594885,597195
ChrA6,755946,757782,ChrB13,597331,599158
ChrA6,760680,762423,ChrB13,603867,605520
ChrA6,762976,765742,ChrB7,238352,241085
ChrA6,766284,768123,ChrB7,236268,238119
ChrA6,768269,770804,ChrB4,889750,892492
ChrA6,773114,774794,ChrB4,887231,888911
ChrA6,780117,780825,ChrB7,961359,962061
ChrA6,781218,781509,ChrB7,962529,962817
ChrA6,782228,784541,ChrB7,963297,965655
ChrA6,790809,791508,ChrB7,969186,970053
ChrA6,792574,795550,ChrB7,970770,973734
ChrA6,800626,801886,ChrB7,978035,979319
ChrA6,803609,805847,ChrB7,979764,982068
ChrA6,806208,808005,ChrB7,982481,984272
ChrA6,808505,809087,ChrB7,984965,985685
ChrA6,813049,814027,ChrB7,988048,989419
ChrA6,814507,816544,ChrB7,991175,993521
ChrA6,821106,822540,ChrB7,1002522,1003962
ChrA6,825859,827500,ChrB7,996868,998188
ChrA6,827704,828829,ChrB7,1006204,1007305
ChrA6,829425,832404,ChrB7,1007670,1010766
ChrA6,835732,837322,ChrB7,1012484,1014089
ChrA6,837595,840016,ChrB7,1014320,1016750
ChrA6,840333,841134,ChrB7,1016973,1017759
ChrA6,841455,842718,ChrB7,1017966,1019241
ChrA6,843127,845380,ChrB7,1019597,1021853
ChrA6,846288,848394,ChrB7,1022655,1024761
ChrA6,848953,849691,ChrB7,1025003,1025735
ChrA6,850743,851325,ChrB7,497132,498034
ChrA6,852167,853206,ChrB1,142173,143160
ChrA6,853612,854824,ChrB12,776583,777864
ChrA6,855131,855620,ChrB12,764807,765269
ChrA6,855804,857403,ChrB7,498475,499906
ChrA6,857723,859997,ChrB7,500131,502366
ChrA6,862178,863366,ChrB7,504656,505859
ChrA6,863662,864220,ChrB7,506069,506825
ChrA6,864756,865707,ChrB7,506968,507940
ChrA6,868001,869171,ChrB7,513158,514340
ChrA6,869466,871308,ChrB7,514553,516416
ChrA6,873848,876659,ChrB7,516942,520863
ChrA6,876782,877760,ChrB7,521089,522076
ChrA6,878119,878704,ChrB7,522260,522833
ChrA6,879435,880137,ChrB8,184065,184758
ChrA6,880295,882215,ChrB8,184874,186809
ChrA6,882850,883596,ChrB8,187172,187679
ChrA6,883963,885076,ChrB8,187923,189024
ChrA6,888803,891233,ChrB8,506318,508709
ChrA6,894760,897001,ChrB8,509362,511837
ChrA6,898705,900598,ChrB8,512731,514600
ChrA6,900829,902377,ChrB8,514904,516485
ChrA6,904651,905410,ChrB5,552524,553259
ChrA6,905568,906258,ChrB5,553333,553969
ChrA6,908185,910693,ChrB5,556295,558680
ChrA7,14590,15892,ChrB7,1061851,1063153
ChrA7,16580,17540,ChrB7,1060657,1061590
ChrA7,18797,19724,ChrB7,1057782,1058724
ChrA7,20427,24861,ChrB7,1052823,1057257
ChrA7,26045,26912,ChrB7,1050909,1051725
ChrA7,32750,33875,ChrB7,1048797,1049958
ChrA7,34661,35606,ChrB7,1046730,1048464
ChrA7,35993,36869,ChrB7,1045643,1046561
ChrA7,37403,39386,ChrB7,1043818,1045480
ChrA7,39654,40467,ChrB7,1043275,1043749
ChrA7,40915,44035,ChrB7,1039894,1043095
ChrA7,44598,46275,ChrB13,859214,860891
ChrA7,46733,47276,ChrB13,858296,858890
ChrA7,48534,54405,ChrB7,1031790,1037694
ChrA7,54616,58570,ChrB7,1027369,1031509
ChrA7,59767,60460,ChrB7,1026056,1026653
ChrA7,61222,62272,ChrB7,495452,496502
ChrA7,63257,64787,ChrB1,152256,153876
ChrA7,64910,65561,ChrB1,154064,154724
ChrA7,65804,67127,ChrB1,155004,156285
ChrA7,67418,69302,ChrB1,156753,158619
ChrA7,69712,70570,ChrB1,158965,159793
ChrA7,71624,72122,ChrB12,786441,787333
ChrA7,72450,74199,ChrB12,787663,789679
ChrA7,75217,76279,ChrB12,790675,791806
ChrA7,78456,80625,ChrB12,797429,799592
ChrA7,80769,84360,ChrB12,799696,802396
ChrA7,85006,85603,ChrB7,543552,544205
ChrA7,85790,88130,ChrB12,802652,805106
ChrA7,88988,89924,ChrB12,805886,806825
ChrA7,90334,91672,ChrB12,807384,808818
ChrA7,104030,105599,ChrB12,820510,822040
ChrA7,108003,110589,ChrB12,823827,826413
ChrA7,111297,112185,ChrB12,826976,827873
ChrA7,112897,113554,ChrB7,560681,561350
ChrA7,113747,114614,ChrB12,829488,830364
ChrA7,114923,117116,ChrB7,112474,114664
ChrA7,119280,120795,ChrB7,116058,117561
ChrA7,121155,121967,ChrB14,534078,534982
ChrA7,122087,123227,ChrB14,532658,533870
ChrA7,123909,125226,ChrB14,529941,531411
ChrA7,126179,129410,ChrB14,526085,529583
ChrA7,130058,132050,ChrB2,481363,483367
ChrA7,135199,137158,ChrB14,542962,544978
ChrA7,137567,138322,ChrB14,545267,545877
ChrA7,139438,140488,ChrB14,548099,549290
ChrA7,140651,143150,ChrB14,549467,551987
ChrA7,144150,144810,ChrB14,559813,560479
ChrA7,146812,148561,ChrB14,555047,556832
ChrA7,149685,151056,ChrB14,553379,554750
ChrA7,151261,152392,ChrB14,568521,569691
ChrA7,152853,154107,ChrB16,742453,743743
ChrA7,154399,155029,ChrB16,741437,742064
ChrA7,155247,156390,ChrB16,740060,741392
ChrA7,157052,157985,ChrB7,649597,650617
ChrA7,158545,161113,ChrB16,736983,739569
ChrA7,161571,165651,ChrB16,733622,736433
ChrA7,166047,166908,ChrB16,732348,733212
ChrA7,168199,168670,ChrB16,730491,731019
ChrA7,168941,169364,ChrB16,729790,730213
ChrA7,169700,170054,ChrB16,728946,729528
ChrA7,170681,172508,ChrB11,571611,573393
ChrA7,172829,173891,ChrB11,573573,574632
ChrA7,174229,175246,ChrB11,574933,575980
ChrA7,175634,177251,ChrB15,427832,429857
ChrA7,177531,179001,ChrB15,430246,431626
ChrA7,179214,179649,ChrB11,579208,579676
ChrA7,179910,180930,ChrB15,441533,442553
ChrA7,181466,182291,ChrB15,442724,443531
ChrA7,182969,184133,ChrB15,444685,445849
ChrA7,184861,185956,ChrB11,582282,583395
ChrA7,186275,187691,ChrB15,449435,451325
ChrA7,188046,189636,ChrB15,453767,455795
ChrA7,189697,192178,ChrB11,586788,589305
ChrA7,192989,193961,ChrB11,590394,591357
ChrA7,194549,198014,ChrB11,592824,596298
ChrA7,198268,198652,ChrB11,596420,596822
ChrA7,199087,200872,ChrB11,597054,598890
ChrA7,201394,202024,ChrB11,599093,599681
ChrA7,202350,205524,ChrB11,599856,603072
ChrA7,205592,206627,ChrB11,603194,604232
ChrA7,206879,207851,ChrB11,604404,605418
ChrA7,208230,210882,ChrB11,605632,608365
ChrA7,212287,214417,ChrB11,608945,611066
ChrA7,214836,215952,ChrB11,612664,613885
ChrA7,218002,219796,ChrB11,615729,617535
ChrA7,223374,228717,ChrB11,619804,625432
ChrA7,230230,230942,ChrB11,619804,625432
ChrA7,231427,235315,ChrB11,626792,630380
ChrA7,235497,237393,ChrB11,633025,635179
ChrA7,238930,240049,ChrB9,186516,187632
ChrA7,240243,242310,ChrB9,183936,186369
ChrA7,243428,244400,ChrB9,182116,183127
ChrA7,244495,245962,ChrB9,180426,181977
ChrA7,248356,248839,ChrB9,179771,180239
ChrA7,249012,250560,ChrB9,178003,179653
ChrA7,252477,254559,ChrB9,175306,177250
ChrA7,254975,256262,ChrB9,171750,173028
ChrA7,256579,258052,ChrB9,169981,171505
ChrA7,258451,259330,ChrB9,166414,167444
ChrA7,259568,261818,ChrB9,167580,169641
ChrA7,262925,263609,ChrB16,194511,195426
ChrA7,264565,265861,ChrB16,191405,192650
ChrA7,267031,267967,ChrB7,649597,650617
ChrA7,272519,275276,ChrB7,656959,659770
ChrA7,276361,279937,ChrB7,662357,666071
ChrA7,280229,281669,ChrB7,666340,667825
ChrA7,284267,285728,ChrB7,670387,671911
ChrA7,286258,289576,ChrB7,672185,675500
ChrA7,289746,290448,ChrB7,675670,676342
ChrA7,290833,291757,ChrB7,676620,677565
ChrA7,292180,292840,ChrB16,752256,752919
ChrA7,295540,298726,ChrB7,678694,682135
ChrA7,300118,304933,ChrB7,682565,687458
ChrA7,305549,307805,ChrB11,473722,475900
ChrA7,315469,318688,ChrB2,81042,84261
ChrA7,319138,319699,ChrB5,366801,367428
ChrA7,325047,325698,ChrB5,372325,373234
ChrA7,325878,326988,ChrB5,373447,374545
ChrA7,327832,330883,ChrB9,389571,393675
ChrA7,331867,335209,ChrB5,378761,382103
ChrA7,335868,336387,ChrB5,387231,387795
ChrA7,337132,339247,ChrB5,387931,390052
ChrA7,343362,343866,ChrB5,394291,394867
ChrA7,345056,345689,ChrB5,395347,396172
ChrA7,348368,349430,ChrB5,397951,399055
ChrA7,351475,352723,ChrB2,47362,48628
ChrA7,353234,354011,ChrB5,401134,401869
ChrA7,355468,356929,ChrB5,402870,404352
ChrA7,358027,359812,ChrB15,1034806,1036471
ChrA7,360145,361096,ChrB12,99043,100201
ChrA7,361609,362464,ChrB12,97996,98836
ChrA7,365891,366824,ChrB7,584894,586052
ChrA7,367225,369952,ChrB12,88622,91349
ChrA7,370797,371550,ChrB12,87402,88155
ChrA7,372895,374599,ChrB12,84803,86564
ChrA7,376257,378525,ChrB12,81460,83710
ChrA7,379329,382389,ChrB12,77151,80205
ChrA7,383067,385404,ChrB12,74269,76747
ChrA7,385569,386889,ChrB12,160048,161434
ChrA7,388382,389924,ChrB12,157933,159505
ChrA7,390248,392405,ChrB10,445922,448025
ChrA7,393878,396170,ChrB10,442908,444861
ChrA7,396362,396935,ChrB4,1072745,1073488
ChrA7,397503,399084,ChrB4,1073734,1075171
ChrA7,399518,400466,ChrB7,853674,854895
ChrA7,400976,401984,ChrB7,855263,856301
ChrA7,404143,406126,ChrB9,326102,327995
ChrA7,408841,410977,ChrB10,205304,207449
ChrA7,411499,413152,ChrB10,207876,209529
ChrA7,413375,414764,ChrB10,209921,211577
ChrA7,415926,421239,ChrB10,211999,217309
ChrA7,421717,424078,ChrB10,217704,218856
ChrA7,426385,428641,ChrB10,221389,223327
ChrA7,430668,431721,ChrB10,225054,226737
ChrA7,432220,432661,ChrB10,227326,227776
ChrA7,432931,433615,ChrB4,1427430,1428120
ChrA7,434011,435706,ChrB4,1429187,1430789
ChrA7,436053,436983,ChrB4,1431011,1431896
ChrA7,437161,440059,ChrB15,129236,132482
ChrA7,441148,442099,ChrB4,1434923,1435874
ChrA7,442617,442965,ChrB4,1436216,1436588
ChrA7,443570,444536,ChrB4,1436929,1438015
ChrA7,444731,447584,ChrB4,1438114,1441150
ChrA7,454296,455520,ChrB15,521352,522282
ChrA7,458084,458822,ChrB15,519120,519972
ChrA7,459676,462151,ChrB13,236587,238731
ChrA7,462670,463771,ChrB12,867353,868391
ChrA7,464640,468750,ChrB12,862713,866784
ChrA7,470014,470545,ChrB12,861717,862254
ChrA7,470709,472650,ChrB12,859551,861525
ChrA7,473084,474854,ChrB12,857539,859336
ChrA7,475114,475444,ChrB12,854061,854391
ChrA7,475727,475982,ChrB12,853460,853718
ChrA7,476391,477126,ChrB12,852494,853151
ChrA7,477814,479104,ChrB4,579457,580452
ChrA7,479604,480054,ChrB4,578662,579112
ChrA7,480905,482603,ChrB4,576473,578159
ChrA7,483229,484864,ChrB4,574163,575783
ChrA7,485460,485923,ChrB2,170622,171038
ChrA7,486777,487911,ChrB4,580686,581784
ChrA7,488793,489447,ChrB4,582790,583465
ChrA7,489784,490885,ChrB4,583712,584645
ChrA7,491023,493867,ChrB4,584938,587719
ChrA7,494670,494955,ChrB4,588097,588379
ChrA7,496007,496586,ChrB4,588826,589402
ChrA7,497359,498913,ChrB4,589760,591344
ChrA7,500203,500491,ChrB4,592438,592948
ChrA7,501278,503951,ChrB4,593892,596583
ChrA7,504343,505084,ChrB14,263712,264453
ChrA7,505530,507183,ChrB14,264925,266530
ChrA7,508556,510572,ChrB14,267607,269593
ChrA7,511174,512911,ChrB4,46270,48031
ChrA7,514768,515833,ChrB4,51114,52173
ChrA7,516812,518000,ChrB14,264925,266530
ChrA7,520094,521696,ChrB4,52444,54100
ChrA7,522025,524050,ChrB14,267607,269593
ChrA7,528775,529618,ChrB4,60871,61801
ChrA7,531449,533711,ChrB4,62243,65018
ChrA7,534170,534620,ChrB4,65241,65765
ChrA7,537071,537842,ChrB4,66492,67446
ChrA7,538516,539098,ChrB4,67982,68606
ChrA7,539440,540838,ChrB4,68996,70319
ChrA7,541467,544755,ChrB4,70639,73918
ChrA7,547616,549833,ChrB14,293136,295509
ChrA7,551639,552266,ChrB4,77288,77966
ChrA7,552808,553681,ChrB14,299653,300649
ChrA7,557655,558291,ChrB4,78425,79058
ChrA7,558634,560227,ChrB14,305069,306980
ChrA7,561942,564474,ChrB8,390299,391697
ChrA7,565236,566160,ChrB8,387787,388726
ChrA7,566615,566828,ChrB8,387232,387445
ChrA7,567336,568221,ChrB8,385509,386487
ChrA7,569360,570299,ChrB8,383537,384488
ChrA7,573684,574407,ChrB8,380571,381291
ChrA7,576661,577921,ChrB8,378218,379199
ChrA7,578745,579078,ChrB8,377354,377699
ChrA7,579260,580874,ChrB8,375708,377250
ChrA7,581689,583036,ChrB8,368501,369794
ChrA7,583296,583713,ChrB8,370053,370449
ChrA7,584453,585353,ChrB8,371748,372558
ChrA7,585584,587204,ChrB8,372693,374310
ChrA7,589049,591095,ChrB8,365339,367892
ChrA7,592178,596135,ChrB1,101564,105872
ChrA7,596703,597597,ChrB1,100224,101145
ChrA7,598356,602343,ChrB1,95629,99697
ChrA7,602453,603215,ChrB1,94686,95472
ChrA7,603667,605629,ChrB1,92899,94486
ChrA7,612826,613168,ChrB1,87285,87752
ChrA7,615497,617417,ChrB15,1005136,1006705
ChrA7,618924,620898,ChrB15,1007220,1009116
ChrA7,621135,621630,ChrB15,1009223,1009712
ChrA7,628180,629131,ChrB14,441365,442358
ChrA7,629657,630311,ChrB14,438566,439283
ChrA7,630713,631430,ChrB14,437612,438317
ChrA7,631858,634060,ChrB14,434998,437140
ChrA7,635310,639675,ChrB14,430086,434493
ChrA7,640319,642332,ChrB14,427734,429753
ChrA7,643339,645166,ChrB14,424894,426754
ChrA7,645914,646889,ChrB3,117379,118348
ChrA7,647705,648254,ChrB3,118619,119171
ChrA7,648942,649215,ChrB7,834688,835903
ChrA7,649675,650668,ChrB10,397354,398398
ChrA7,651032,654152,ChrB10,398936,402410
ChrA7,654935,656915,ChrB10,402896,404945
ChrA7,657895,659986,ChrB10,405587,407273
ChrA7,660579,662196,ChrB10,407557,409162
ChrA7,662370,663513,ChrB10,409492,411040
ChrA7,663827,665981,ChrB10,411233,413399
ChrA7,666278,666740,ChrB10,414284,414770
ChrA7,668452,669628,ChrB13,234770,235952
ChrA7,669966,670962,ChrB13,233456,234455
ChrA7,671394,673014,ChrB13,231148,233143
ChrA7,673266,674301,ChrB13,229733,230813
ChrA7,674680,675253,ChrB13,228936,229500
ChrA7,675688,677353,ChrB13,226993,228664
ChrA7,684867,685831,ChrB13,224405,225365
ChrA7,688188,689226,ChrB13,221405,222563
ChrA7,689814,690402,ChrB13,220137,220728
ChrA7,690619,693448,ChrB13,217361,219878
ChrA7,693721,694198,ChrB13,216434,216914
ChrA7,694465,696322,ChrB4,1367484,1369386
ChrA7,696454,698290,ChrB13,214188,216156
ChrA7,698804,700322,ChrB13,212514,213930
ChrA7,700554,703104,ChrB13,209524,212155
ChrA7,704143,706420,ChrB13,206427,208860
ChrA7,706597,707764,ChrB16,231216,232509
ChrA7,708260,710267,ChrB15,805031,807023
ChrA7,711000,712326,ChrB10,84067,85336
ChrA7,712587,713559,ChrB10,87582,88560
ChrA7,713741,714068,ChrB10,88786,89116
ChrA7,714359,714971,ChrB15,868339,868951
ChrA7,715353,716079,ChrB15,869207,869894
ChrA7,716579,720413,ChrB15,870201,874071
ChrA7,720894,722157,ChrB2,776570,777854
ChrA7,722780,724472,ChrB2,774699,776313
ChrA7,728350,729127,ChrB10,289874,290774
ChrA7,729918,730566,ChrB11,465366,466071
ChrA7,732456,734019,ChrB11,469716,471339
ChrA7,734156,735797,ChrB11,471693,473349
ChrA7,736111,738169,ChrB7,687898,689965
ChrA7,738884,741752,ChrB7,690244,693097
ChrA7,742116,743142,ChrB7,693362,694403
ChrA7,743386,743908,ChrB7,694583,695135
ChrA7,744598,746395,ChrB7,695416,697234
ChrA7,746593,747394,ChrB7,697444,698368
ChrA7,747753,747990,ChrB7,698598,698832
ChrA7,748235,748964,ChrB7,698988,699786
ChrA7,749304,750276,ChrB14,693018,694047
ChrA7,750666,751125,ChrB14,694360,694822
ChrA7,751632,751908,ChrB14,695051,695327
ChrA7,752175,754131,ChrB14,695594,697484
ChrA7,754262,756230,ChrB14,697613,699431
ChrA7,756916,757867,ChrB4,625065,625998
ChrA7,758810,760634,ChrB4,626707,628534
ChrA7,761661,762111,ChrB4,629875,630605
ChrA7,763184,767921,ChrB4,631281,636120
ChrA7,768771,770649,ChrB4,637138,639823
ChrA7,770778,774429,ChrB4,640108,643837
ChrA7,775052,775835,ChrB4,644177,644930
ChrA7,776548,777007,ChrB12,498946,499405
ChrA7,777495,778170,ChrB12,499577,500270
ChrA7,778822,779803,ChrB12,627117,628197
ChrA7,779961,780405,ChrB12,626501,626930
ChrA7,780688,781840,ChrB12,625167,626331
ChrA7,782343,783993,ChrB4,836420,838061
ChrA7,784202,785018,ChrB12,624202,625021
ChrA7,785328,786255,ChrB12,622917,623883
ChrA7,786393,788778,ChrB12,620472,622821
ChrA7,789118,791788,ChrB12,617532,620160
ChrA7,792587,793943,ChrB4,848598,850200
ChrA7,794383,795355,ChrB12,616331,617318
ChrA7,795458,796931,ChrB12,614754,616191
ChrA7,797480,799223,ChrB12,612366,614163
ChrA7,800332,802285,ChrB12,609782,611753
ChrA7,802603,804190,ChrB12,607424,609524
ChrA7,804968,805652,ChrB9,139751,140447
ChrA7,808354,811147,ChrB9,136653,137877
ChrA7,811930,813682,ChrB9,132243,133872
ChrA7,814955,816533,ChrB9,130609,131665
ChrA7,822797,823682,ChrB9,126203,127097
ChrA7,824548,827584,ChrB9,122688,125733
ChrA7,829777,833842,ChrB9,117991,122071
ChrA7,834412,835021,ChrB9,117023,117644
ChrA7,835306,838369,ChrB9,113805,116904
ChrA7,839447,846449,ChrB9,106106,113237
ChrA7,846589,849133,ChrB9,102781,105676
ChrA7,850922,852752,ChrB9,100780,102235
ChrA7,852990,853635,ChrB9,99859,100501
ChrA7,853692,854562,ChrB9,97394,98330
ChrA7,855762,856866,ChrB15,290880,292074
ChrA7,857015,858788,ChrB15,288897,290553
ChrA7,860265,861351,ChrB16,166255,167398
ChrA7,861772,863086,ChrB16,168087,169338
ChrA7,864421,865891,ChrB16,169769,171155
ChrA7,868326,869367,ChrB16,172032,172755
ChrA7,873864,874680,ChrB16,175042,175864
ChrA7,875194,877957,ChrB16,176222,179021
ChrA7,878290,880024,ChrB16,179276,181115
ChrA7,880311,881451,ChrB16,181402,182548
ChrA7,881447,881783,ChrB16,182654,183056
ChrA7,887665,889969,ChrB7,889732,892186
ChrA7,890157,890898,ChrB7,888881,889622
ChrA7,891247,892996,ChrB7,886072,887875
ChrA7,893613,894903,ChrB7,884508,885741
ChrA7,896158,897157,ChrB7,882811,883810
ChrA7,898734,900093,ChrB7,876668,878192
ChrA7,902227,906454,ChrB15,692474,697334
ChrA7,907329,908601,ChrB12,728954,730301
ChrA7,910245,910503,ChrB15,689623,689974
ChrA7,910787,914414,ChrB15,685766,689180
ChrA7,915514,916813,ChrB15,684029,685343
ChrA7,917737,918130,ChrB15,683110,683545
ChrA7,920240,921407,ChrB12,718316,719462
ChrA7,922034,923222,ChrB15,679356,680544
ChrA7,925598,927521,ChrB15,675938,677840
ChrA7,930350,934622,ChrB12,699998,704024
ChrA7,935345,935969,ChrB12,697155,699495
ChrA7,937229,939389,ChrB16,888973,891043
ChrA7,939501,940464,ChrB16,891100,892078
ChrA7,940597,942100,ChrB16,892331,893729
ChrA7,942214,944149,ChrB16,893796,895764
ChrA7,944659,945670,ChrB16,895960,897004
ChrA7,945815,948077,ChrB16,897360,899667
ChrA7,948656,948917,ChrB16,900193,900454
ChrA7,949619,950417,ChrB16,900754,901558
ChrA7,951294,955881,ChrB16,902043,906654
ChrA7,956816,958799,ChrB16,907217,909434
ChrA7,959153,960338,ChrB16,909732,911022
ChrA7,960703,961432,ChrB16,911256,911800
ChrA7,961894,962374,ChrB16,911987,912479
ChrA7,962822,967058,ChrB16,912663,916962
ChrA7,967160,969161,ChrB16,917076,919041
ChrA7,970914,972009,ChrB16,919380,920487
ChrA7,973395,973782,ChrB4,1496164,1496548
ChrA7,977482,979216,ChrB10,712254,715740
ChrA7,988765,991744,ChrB8,525391,528619
ChrA8,2610,3711,ChrB9,389571,393675
ChrA8,13624,14851,ChrB12,1057333,1058518
ChrA8,16528,18802,ChrB16,897360,899667
ChrA8,19280,20294,ChrB12,1055811,1056771
ChrA8,22156,23119,ChrB12,1053628,1054543
ChrA8,24047,31955,ChrB12,1043997,1051884
ChrA8,34931,36884,ChrB12,1039269,1041366
ChrA8,37004,39827,ChrB12,1036092,1038753
ChrA8,41326,42181,ChrB5,539463,540363
ChrA8,43438,44776,ChrB10,652891,654238
ChrA8,45145,45823,ChrB10,651900,652578
ChrA8,47586,49080,ChrB10,649775,651269
ChrA8,50094,51618,ChrB10,647606,649142
ChrA8,52510,54733,ChrB10,644303,646490
ChrA8,55178,55673,ChrB10,643489,644101
ChrA8,55887,56736,ChrB10,640824,641664
ChrA8,57282,58644,ChrB16,67724,68882
ChrA8,59436,60792,ChrB16,69484,70951
ChrA8,61014,62769,ChrB16,71062,73006
ChrA8,63753,64257,ChrB16,73362,73881
ChrA8,65094,68235,ChrB13,655075,658342
ChrA8,74842,76999,ChrB13,640914,645258
ChrA8,77291,78833,ChrB16,82624,84196
ChrA8,79283,80084,ChrB16,84508,85297
ChrA8,80995,82306,ChrB16,85585,86950
ChrA8,82429,83518,ChrB16,87013,88033
ChrA8,83995,85786,ChrB16,88516,90316
ChrA8,85885,90313,ChrB16,90621,95109
ChrA8,90755,91592,ChrB16,95371,96258
ChrA8,91978,92560,ChrB16,99483,100086
ChrA8,92910,93657,ChrB16,100495,101353
ChrA8,94327,95527,ChrB16,101607,102702
ChrA8,95817,97248,ChrB16,103231,104647
