chr1,start1,end1,chr2,start2,end2
ChrA2,300787,301876,ChrB10,609772,610741
ChrA2,303331,303997,ChrB10,604568,605651
ChrA2,304247,308387,ChrB10,598734,603078
ChrA2,313018,315697,ChrB10,587717,590582
ChrA2,316364,317576,ChrB16,648703,649921
ChrA2,318161,319058,ChrB10,586494,587373
ChrA2,319168,320326,ChrB16,647304,648375
ChrA2,320594,321200,ChrB16,646447,647038
ChrA2,321511,321727,ChrB16,645949,646153
ChrA2,323467,324580,ChrB16,642207,643320
ChrA2,325846,327304,ChrB16,639524,640958
ChrA2,327631,328123,ChrB10,581913,582255
ChrA2,328659,329880,ChrB10,580431,581616
ChrA2,330412,332047,ChrB16,637378,639019
ChrA2,332416,333718,ChrB10,578859,580221
ChrA2,335098,335764,ChrB2,9960,10551
ChrA2,336163,339616,ChrB2,14240,17696
ChrA2,340331,343493,ChrB2,18176,21293
ChrA2,343800,346005,ChrB16,631514,633761
ChrA2,350813,351362,ChrB13,111001,111550
ChrA2,351796,352282,ChrB13,111864,112344
ChrA2,352395,354834,ChrB13,112512,115347
ChrA2,367885,368923,ChrB12,1026855,1027893
ChrA2,369864,371133,ChrB12,1025213,1026515
ChrA2,373767,375510,ChrB13,133474,135229
ChrA2,375903,377607,ChrB13,135499,137158
ChrA2,378051,379449,ChrB13,137549,138944
ChrA2,379570,380644,ChrB13,140423,141533
ChrA2,384529,385420,ChrB13,145138,145876
ChrA2,385898,387152,ChrB13,147504,148683
ChrA2,387568,389677,ChrB12,1015567,1017697
ChrA2,390106,391759,ChrB13,148952,151532
ChrA2,392155,393463,ChrB12,1012500,1013775
ChrA2,395220,396279,ChrB12,1000341,1001703
ChrA2,396878,403103,ChrB12,993433,1000129
ChrA2,404438,404969,ChrB13,164789,165326
ChrA2,405109,406162,ChrB12,987061,988113
ChrA2,406415,408146,ChrB13,165532,167308
ChrA2,412954,413563,ChrB11,74931,75534
ChrA2,414078,415077,ChrB11,75820,77032
ChrA2,415475,417269,ChrB12,973394,975521
ChrA2,417668,418922,ChrB12,971916,973170
ChrA2,418993,420391,ChrB11,77257,78646
ChrA2,421040,421406,ChrB11,80159,80537
ChrA2,421832,427454,ChrB12,965896,971695
ChrA2,428810,429290,ChrB12,965089,965560
ChrA2,429879,431592,ChrB11,81034,82639
ChrA2,432106,432634,ChrB11,82946,83550
ChrA2,434880,437436,ChrB11,86224,88786
ChrA2,437767,439381,ChrB12,955009,956710
ChrA2,439467,440562,ChrB11,84703,85903
ChrA2,441192,442422,ChrB12,956913,958095
ChrA2,442881,447234,ChrB12,958427,962735
ChrA2,448263,449067,ChrB12,953352,954144
ChrA2,456136,457930,ChrB11,94498,96265
ChrA2,459457,460834,ChrB11,96756,98157
ChrA2,461286,462189,ChrB11,98720,99641
ChrA2,464357,470600,ChrB11,100670,106826
ChrA2,470746,471568,ChrB12,948367,949192
ChrA2,472236,473514,ChrB11,107315,108599
ChrA2,473845,477313,ChrB12,937540,940981
ChrA2,477774,480600,ChrB12,934413,937233
ChrA2,480716,483869,ChrB4,316970,320120
ChrA2,484474,484843,ChrB12,933884,934253
ChrA2,485000,485996,ChrB4,320667,321552
ChrA2,487783,488836,ChrB12,929788,930892
ChrA2,489225,491211,ChrB4,324046,326149
ChrA2,491793,493050,ChrB12,925567,927619
ChrA2,497229,497820,ChrB4,329835,330447
ChrA2,503117,506930,ChrB12,915155,919019
ChrA2,506997,507570,ChrB4,333120,333810
ChrA2,508227,508398,ChrB4,334216,334396
ChrA2,509285,509504,ChrB12,909728,909965
ChrA2,509944,511246,ChrB4,334834,336121
ChrA2,511432,512305,ChrB12,907078,907918
ChrA2,512702,514361,ChrB12,904748,906305
ChrA2,514556,515234,ChrB12,903723,904440
ChrA2,516246,516525,ChrB12,903065,903404
ChrA2,517137,520263,ChrB12,899576,902660
ChrA2,520719,522054,ChrB12,896373,897672
ChrA2,522280,525151,ChrB12,893627,896270
ChrA2,525540,525945,ChrB12,892991,893390
ChrA2,526024,526645,ChrB4,344236,344953
ChrA2,527210,529943,ChrB12,882066,884751
ChrA2,530230,531460,ChrB12,878281,879508
ChrA2,532388,533474,ChrB4,355673,356759
ChrA2,538838,540275,ChrB12,875735,877178
ChrA2,541513,542941,ChrB4,359824,361285
ChrA2,543521,543710,ChrB4,361698,362256
ChrA2,544511,545495,ChrB4,362671,363583
ChrA2,546038,546818,ChrB4,363951,364779
ChrA2,548650,549739,ChrB12,867353,868391
ChrA2,556747,557278,ChrB12,861717,862254
ChrA2,557581,559537,ChrB12,859551,861525
ChrA2,561823,562483,ChrB8,160843,161485
ChrA2,563568,565047,ChrB8,157743,159192
ChrA2,567698,569822,ChrB11,159455,161342
ChrA2,570256,571048,ChrB11,161600,162335
ChrA2,571202,571400,ChrB9,173364,173592
ChrA2,573027,577131,ChrB10,361248,365445
ChrA2,578420,579647,ChrB11,167611,168829
ChrA2,580211,582002,ChrB11,171782,173861
ChrA2,583788,585180,ChrB11,174212,175616
ChrA2,585439,586510,ChrB2,716881,717994
ChrA2,587999,589607,ChrB2,719032,720604
ChrA2,594209,596540,ChrB7,281633,283937
ChrA2,596908,598444,ChrB7,278945,280523
ChrA2,598984,599749,ChrB7,277616,278381
ChrA2,601045,603835,ChrB2,676356,679221
ChrA2,604493,606110,ChrB2,666719,668351
ChrA2,607358,608438,ChrB2,665152,666253
ChrA2,613892,614570,ChrB2,657831,658392
ChrA2,617202,618612,ChrB2,653355,655317
ChrA2,620422,621889,ChrB7,398627,400160
ChrA2,622334,623375,ChrB2,646157,647132
ChrA2,624813,625341,ChrB5,253970,254387
ChrA2,625577,626906,ChrB9,275107,276292
ChrA2,627807,628899,ChrB9,276524,277505
ChrA2,630540,630972,ChrB9,277722,278139
ChrA2,631380,632823,ChrB9,278425,279847
ChrA2,633306,634449,ChrB9,287789,288908
ChrA2,634935,635778,ChrB9,289225,290089
ChrA2,636208,638764,ChrB6,229379,231941
ChrA2,639563,641177,ChrB6,227512,229186
ChrA2,641720,643034,ChrB15,736436,737726
ChrA2,643376,646100,ChrB15,733924,736177
ChrA2,647975,650084,ChrB15,727511,729644
ChrA2,653944,655060,ChrB16,326627,327662
ChrA2,655434,656679,ChrB15,720469,721708
ChrA2,657767,659264,ChrB15,718652,720065
ChrA2,659613,661518,ChrB8,338082,339984
ChrA2,662014,662833,ChrB15,538658,539465
ChrA2,662997,665151,ChrB15,534074,536819
ChrA2,666059,666452,ChrB14,412770,413199
ChrA2,666923,668207,ChrB14,413638,416281
ChrA2,669849,671919,ChrB15,531507,533793
ChrA2,672464,673121,ChrB14,417825,418488
ChrA2,677694,678564,ChrB15,519120,519972
ChrA2,679252,681502,ChrB14,434998,437140
ChrA2,681771,682599,ChrB15,517641,518490
ChrA2,686765,687374,ChrB10,150960,151626
ChrA2,689450,690260,ChrB11,556517,557342
ChrA2,695420,696458,ChrB11,548215,549091
ChrA2,702114,703428,ChrB11,530945,532202
ChrA2,703891,705046,ChrB10,164277,165348
ChrA2,705600,712251,ChrB10,165722,172367
ChrA2,719623,721372,ChrB10,178096,180103
ChrA2,722461,722620,ChrB10,181550,181709
ChrA2,723284,725453,ChrB10,182297,184220
ChrA2,726270,726684,ChrB11,526829,527231
ChrA2,726862,727570,ChrB10,190373,191090
ChrA2,732232,733318,ChrB11,524222,525074
ChrA2,734024,734927,ChrB10,192530,193466
ChrA2,735077,736520,ChrB11,522014,523346
ChrA2,737776,738583,ChrB11,520896,521712
ChrA2,743152,744910,ChrB4,673519,675667
ChrA2,745715,749363,ChrB12,296588,300251
ChrA2,749567,751712,ChrB4,671268,673365
ChrA2,752621,753455,ChrB5,549723,550527
ChrA2,753619,754462,ChrB4,667003,667858
ChrA2,754857,757395,ChrB4,658349,661103
ChrA2,759813,761583,ChrB4,655685,657467
ChrA2,766490,769892,ChrB5,541689,545055
ChrA2,771610,773683,ChrB5,536299,538279
ChrA2,774117,780630,ChrB5,529529,536021
ChrA2,781255,784690,ChrB4,640108,643837
ChrA2,785227,786877,ChrB5,521028,522669
ChrA2,793270,793729,ChrB4,629875,630605
ChrA2,794368,796108,ChrB5,510372,512106
ChrA2,797462,802016,ChrB5,505391,509798
ChrA2,803435,804293,ChrB5,503083,503782
ChrA2,804734,807314,ChrB5,500629,502894
ChrA2,807703,808729,ChrB5,499346,500348
ChrA2,808882,811498,ChrB4,622111,624721
ChrA2,812797,813661,ChrB4,617469,618306
ChrA2,814080,814308,ChrB4,616927,617170
ChrA2,814930,815374,ChrB5,491529,491958
ChrA2,834659,835130,ChrB12,500578,501049
ChrA2,835790,836690,ChrB12,501259,502162
ChrA2,839119,840835,ChrB12,642626,644336
ChrA2,841135,841453,ChrB12,644403,644973
ChrA2,841684,842716,ChrB7,202720,203833
ChrA2,844570,848860,ChrB12,646414,650923
ChrA2,857082,861813,ChrB12,628683,633354
ChrA2,865391,866312,ChrB3,103570,104350
ChrA2,866835,867237,ChrB3,101316,101788
ChrA2,867412,872398,ChrB3,96280,101191
ChrA2,872877,874056,ChrB3,94620,95763
ChrA2,874213,875128,ChrB14,624974,625829
ChrA2,876425,877982,ChrB3,92776,94270
ChrA2,878198,879296,ChrB3,91323,92418
ChrA2,880135,881095,ChrB14,626173,627142
ChrA2,885940,888460,ChrB12,507796,510232
ChrA2,889401,890469,ChrB14,618506,619565
ChrA2,890982,892545,ChrB8,204606,206151
ChrA2,893509,894469,ChrB3,117379,118348
ChrA2,899050,900193,ChrB3,108020,108791
ChrA2,900826,901295,ChrB3,107022,107417
ChrA2,902101,903538,ChrB12,506133,507585
ChrA2,904356,905097,ChrB3,119574,120318
ChrA2,909218,910841,ChrB3,128469,130281
ChrA2,911175,911973,ChrB3,130744,131542
ChrA2,915206,916289,ChrB14,634343,635297
ChrA2,916592,917606,ChrB3,141216,142170
ChrA2,922609,924733,ChrB5,133119,135234
ChrA2,925733,926687,ChrB5,123656,124670
ChrA2,928982,930710,ChrB5,118616,120299
ChrA2,938052,939243,ChrB10,491080,492262
ChrA2,939340,943570,ChrB10,492377,496451
ChrA2,943975,944302,ChrB10,496682,497009
ChrA2,944732,947942,ChrB10,497354,500612
ChrA2,948184,949936,ChrB5,108503,110552
ChrA2,950267,953036,ChrB10,500712,503391
ChrA2,953823,954204,ChrB5,101942,102323
ChrA2,955031,957497,ChrB10,507745,510085
ChrA2,957877,958363,ChrB5,100768,101251
ChrA2,958988,960167,ChrB10,516460,517513
ChrA2,964763,970793,ChrB10,41388,47433
ChrA2,971108,972107,ChrB10,40193,41183
ChrA2,972227,974201,ChrB10,38004,39969
ChrA2,974548,975319,ChrB10,36918,37734
ChrA2,975512,976463,ChrB12,826976,827873
ChrA2,977140,977467,ChrB14,187169,187496
ChrA2,977715,978162,ChrB14,186345,186885
ChrA2,978222,979068,ChrB14,185459,186349
ChrA2,979326,981627,ChrB14,182874,185178
ChrA2,982735,984742,ChrB10,613185,615156
ChrA2,984951,985458,ChrB10,612412,612931
ChrA2,986013,987243,ChrB14,181360,182608
ChrA2,987461,991373,ChrB14,175409,179348
ChrA2,992358,994167,ChrB14,172587,174315
ChrA2,994625,995438,ChrB14,171440,172286
ChrA2,995663,997187,ChrB14,170017,171286
ChrA2,997913,998960,ChrB14,168042,169248
ChrA2,999400,999898,ChrB14,167328,167790
ChrA2,1000205,1002758,ChrB14,164622,167097
ChrA2,1003778,1005251,ChrB7,1002522,1003962
ChrA2,1006817,1008044,ChrB4,567722,568703
ChrA2,1013192,1015418,ChrB14,158108,160373
ChrA2,1015892,1016111,ChrB14,157643,157865
ChrA2,1016610,1017105,ChrB14,156858,157455
ChrA2,1017140,1018247,ChrB8,411383,412406
ChrA2,1018497,1019940,ChrB14,155099,156539
ChrA2,1020277,1026925,ChrB14,148211,154880
ChrA2,1027574,1028570,ChrB14,146895,147840
ChrA2,1029195,1030269,ChrB14,145562,146615
ChrA2,1030784,1034459,ChrB7,241352,245012
ChrA2,1034667,1035732,ChrB7,589825,590911
ChrA2,1036314,1039527,ChrB7,586391,589469
ChrA2,1039932,1040888,ChrB14,144279,145281
ChrA2,1041207,1042389,ChrB7,584894,586052
ChrA2,1043063,1046336,ChrB14,140877,144078
ChrA2,1047096,1048896,ChrB14,138549,140385
ChrA2,1052779,1058602,ChrB14,129521,135383
ChrA2,1059146,1061348,ChrB14,126804,129084
ChrA2,1061742,1065480,ChrB14,122882,126599
ChrA2,1067452,1069630,ChrB15,624728,626492
ChrA2,1070243,1074815,ChrB3,201173,205397
ChrA2,1075296,1076334,ChrB14,121117,122170
ChrA2,1076544,1076964,ChrB3,206260,206644
ChrA2,1077405,1079121,ChrB14,119267,120998
ChrA2,1079413,1080493,ChrB3,206876,207950
ChrA2,1080848,1081538,ChrB5,191958,192624
ChrA2,1081920,1083291,ChrB5,192796,194230
ChrA2,1083415,1084930,ChrB14,117348,118809
ChrA2,1085724,1087887,ChrB12,528299,530387
ChrA2,1092892,1093654,ChrB12,523631,524390
ChrA2,1094393,1096664,ChrB4,1447829,1450073
ChrA2,1100595,1101927,ChrB12,516677,517670
ChrA2,1104577,1105417,ChrB4,1455041,1455866
ChrA2,1106696,1107353,ChrB12,513161,513821
ChrA2,1112363,1114268,ChrB4,1459727,1461554
ChrA2,1122363,1122942,ChrB3,74703,75285
ChrA2,1123698,1124277,ChrB3,73404,73986
ChrA2,1124406,1125711,ChrB3,71802,73341
ChrA2,1126291,1127278,ChrB3,63440,64481
ChrA2,1127999,1128254,ChrB4,1470499,1471063
ChrA2,1129082,1129814,ChrB3,62775,63282
ChrA2,1134496,1136095,ChrB3,54940,56527
ChrA2,1143862,1144285,ChrB4,1480424,1480832
ChrA2,1148579,1148966,ChrB4,1496164,1496548
ChrA3,3812,4766,ChrB14,723355,724306
ChrA3,5407,7378,ChrB14,721119,723112
ChrA3,14137,14818,ChrB5,553333,553969
ChrA3,17338,19603,ChrB8,509362,511837
ChrA3,24137,25907,ChrB11,571611,573393
ChrA3,28808,29993,ChrB15,422667,423732
ChrA3,30298,31576,ChrB11,147629,148838
ChrA3,37363,37531,ChrB4,1013475,1013643
ChrA3,37747,37918,ChrB15,413851,414037
ChrA3,38241,39492,ChrB15,410869,412330
ChrA3,41977,44974,ChrB4,1005674,1008689
ChrA3,45623,46391,ChrB15,405767,406544
ChrA3,46990,49915,ChrB15,402760,405388
ChrA3,50014,51142,ChrB4,1004003,1005143
ChrA3,51579,52671,ChrB15,401554,402655
ChrA3,53119,54184,ChrB4,1002509,1003502
ChrA3,54283,55144,ChrB15,400347,401214
ChrA3,56189,58193,ChrB4,1000103,1002023
ChrA3,58373,59210,ChrB4,998863,999877
ChrA3,59899,62233,ChrB15,397734,400104
ChrA3,70591,71809,ChrB15,389770,391075
ChrA3,71983,72847,ChrB4,993133,993952
ChrA3,73742,74384,ChrB15,372797,373439
ChrA3,74523,74742,ChrB15,371684,371957
ChrA3,75407,75731,ChrB15,370523,370844
ChrA3,76077,77424,ChrB4,1404444,1405854
ChrA3,80272,80911,ChrB4,1410452,1411127
ChrA3,81481,83377,ChrB4,1412372,1414274
ChrA3,84131,85427,ChrB15,378218,379562
ChrA3,85775,86171,ChrB4,1414574,1415171
ChrA3,90201,90957,ChrB4,976716,977229
ChrA3,91968,93894,ChrB15,386824,388684
ChrA3,94675,100456,ChrB4,796192,802222
ChrA3,100764,101811,ChrB12,441714,442737
ChrA3,101948,102773,ChrB12,440466,441288
ChrA3,103780,104935,ChrB4,792347,793889
ChrA3,105538,107740,ChrB12,437630,439823
ChrA3,107935,110866,ChrB12,434640,437397
ChrA3,111268,111571,ChrB12,434157,434463
ChrA3,111751,112075,ChrB12,433869,434058
ChrA3,112451,113798,ChrB4,784870,786205
ChrA3,114739,117262,ChrB12,429676,432016
ChrA3,117797,119963,ChrB4,782040,784215
ChrA3,123051,125187,ChrB12,427328,429386
ChrA3,125544,127035,ChrB12,425185,426616
ChrA3,128268,130368,ChrB12,423682,424774
ChrA3,130791,133077,ChrB12,421541,423473
ChrA3,133264,134410,ChrB4,779042,780206
ChrA3,135150,137955,ChrB12,418436,421394
ChrA3,138825,142920,ChrB4,771876,775782
ChrA3,143512,143956,ChrB4,769524,769938
ChrA3,144475,145633,ChrB4,766735,767971
ChrA3,145815,146607,ChrB4,765705,766503
ChrA3,149986,152203,ChrB12,413280,415527
ChrA3,154960,155779,ChrB12,407282,408155
ChrA3,158581,161395,ChrB12,399656,402488
ChrA3,162175,163107,ChrB12,398529,399433
ChrA3,163527,166056,ChrB12,395757,398319
ChrA3,177212,179558,ChrB4,742041,743874
ChrA3,180115,181252,ChrB4,740472,741600
ChrA3,181653,186714,ChrB4,734900,739997
ChrA3,186825,187494,ChrB4,734137,734803
ChrA3,187881,188187,ChrB4,733617,733924
ChrA3,188664,190770,ChrB12,382470,384534
ChrA3,190925,192425,ChrB12,380821,382252
ChrA3,192828,195297,ChrB12,377984,380564
ChrA3,195733,198067,ChrB4,730577,732836
ChrA3,199182,201468,ChrB12,374943,377238
ChrA3,204060,208632,ChrB4,723003,727551
ChrA3,211442,212237,ChrB4,715746,716622
ChrA3,212338,213577,ChrB12,364115,365330
ChrA3,214319,229025,ChrB12,349005,363738
ChrA3,229194,229614,ChrB12,346584,346980
ChrA3,230554,232594,ChrB12,343988,345941
ChrA3,233001,233859,ChrB12,342969,343767
ChrA3,233959,235000,ChrB12,341809,342853
ChrA3,235499,238874,ChrB4,709548,712995
ChrA3,239271,244008,ChrB4,704483,709250
ChrA3,244555,245557,ChrB4,703233,704244
ChrA3,246018,247794,ChrB12,337526,339473
ChrA3,251837,253493,ChrB5,266511,268113
ChrA3,253878,257310,ChrB9,261436,264892
ChrA3,257490,260127,ChrB9,265114,267823
ChrA3,261759,262659,ChrB5,264891,265785
ChrA3,263943,266007,ChrB9,268650,270573
ChrA3,271137,271251,ChrB5,260932,261046
ChrA3,272118,273048,ChrB5,258736,259639
ChrA3,273206,274193,ChrB9,272949,273846
ChrA3,275583,277170,ChrB5,256374,257958
ChrA3,277365,278214,ChrB9,274071,274926
ChrA3,278756,279980,ChrB5,254655,256134
ChrA3,280943,281861,ChrB9,276524,277505
ChrA3,282060,283950,ChrB5,251727,253662
ChrA3,284736,285015,ChrB5,250717,251002
ChrA3,287465,288608,ChrB5,246981,248157
ChrA3,289149,290577,ChrB9,278425,279847
ChrA3,291234,293799,ChrB5,243809,246503
ChrA3,294071,296432,ChrB9,280141,282652
ChrA3,297108,298758,ChrB9,283028,284999
ChrA3,299125,299563,ChrB5,243179,243611
ChrA3,303966,305213,ChrB5,238459,239774
ChrA3,305663,306110,ChrB5,237569,238016
ChrA3,306427,307807,ChrB9,290418,291669
ChrA3,309326,310937,ChrB6,227512,229186
ChrA3,311361,312597,ChrB9,309385,310426
ChrA3,313035,313725,ChrB9,308601,309171
ChrA3,314358,317730,ChrB9,304476,307929
ChrA3,318128,318542,ChrB9,303678,304104
ChrA3,318640,319015,ChrB6,226962,227337
ChrA3,320496,324510,ChrB9,296049,300009
ChrA3,324933,326811,ChrB9,292632,295737
ChrA3,329743,332848,ChrB6,213311,216419
ChrA3,333540,336498,ChrB9,318199,320965
ChrA3,337154,337862,ChrB2,727385,728102
ChrA3,338033,339353,ChrB9,378485,379781
ChrA3,341067,342714,ChrB9,375430,377161
ChrA3,343315,343678,ChrB2,723269,723635
ChrA3,349033,351388,ChrB5,189502,191788
ChrA3,351606,352626,ChrB5,188276,189311
ChrA3,353053,355315,ChrB5,184540,186775
ChrA3,356144,356495,ChrB9,374524,374860
ChrA3,356864,360320,ChrB5,178840,182278
ChrA3,360744,361332,ChrB5,177834,178431
ChrA3,361998,363249,ChrB9,373076,374306
ChrA3,363372,365625,ChrB9,370703,372998
ChrA3,369788,371093,ChrB15,341277,342414
ChrA3,373461,375117,ChrB16,49302,50958
ChrA3,375386,376322,ChrB16,453991,454990
ChrA3,378557,379619,ChrB16,455758,456664
ChrA3,382767,383638,ChrB16,458798,459678
ChrA3,384104,384704,ChrB16,459962,460559
ChrA3,388202,389447,ChrB16,464400,465648
ChrA3,390179,391712,ChrB4,968132,969680
ChrA3,392418,392709,ChrB16,465961,466261
ChrA3,393271,394525,ChrB4,966556,967822
ChrA3,394580,394874,ChrB16,466643,466943
ChrA3,395253,397644,ChrB16,467259,469656
ChrA3,398135,400229,ChrB16,469938,471996
ChrA3,400388,401045,ChrB16,475117,475741
ChrA3,407047,407965,ChrB16,492017,493037
ChrA3,408922,410629,ChrB16,493542,495246
ChrA3,411767,412961,ChrB16,498095,499292
ChrA3,417388,418126,ChrB4,954287,954947
ChrA3,418462,419203,ChrB16,503516,504242
ChrA3,419333,421259,ChrB16,504338,506312
ChrA3,421778,424946,ChrB16,506696,509999
ChrA3,425215,427039,ChrB4,948517,950284
ChrA3,431408,431852,ChrB4,87511,87982
ChrA3,432273,433596,ChrB4,943673,945152
ChrA3,434077,436498,ChrB4,941056,943420
ChrA3,436742,437636,ChrB4,936614,937493
ChrA3,438202,439906,ChrB4,88247,89864
ChrA3,440369,440981,ChrB4,935235,935892
ChrA3,443478,445266,ChrB4,96081,97953
ChrA3,445830,447459,ChrB4,924784,926146
ChrA3,448045,448837,ChrB4,98474,99224
ChrA3,449488,450337,ChrB4,99560,100421
ChrA3,450358,451009,ChrB4,100500,101067
ChrA3,451293,452202,ChrB4,103648,104551
ChrA3,453211,455203,ChrB4,921925,923806
ChrA3,455549,458213,ChrB4,917570,921647
ChrA3,460035,462753,ChrB12,574150,576337
ChrA3,463168,463567,ChrB4,915529,915928
ChrA3,464775,465162,ChrB4,914316,914712
ChrA3,467714,468653,ChrB12,576824,577793
ChrA3,469181,469703,ChrB12,578361,579024
ChrA3,474862,477127,ChrB4,907329,909438
ChrA3,477768,479232,ChrB4,905454,906852
ChrA3,479734,481069,ChrB12,589353,590541
ChrA3,481467,482631,ChrB4,903780,905052
ChrA3,483140,486446,ChrB4,899550,903480
ChrA3,486619,490747,ChrB4,895034,899006
ChrA3,492381,493464,ChrB4,892874,893927
ChrA3,498885,499461,ChrB12,604211,604787
ChrA3,500616,502782,ChrB4,884726,886865
ChrA3,504549,506658,ChrB4,865011,867522
ChrA3,508584,510357,ChrB12,612366,614163
ChrA3,510538,511534,ChrB4,858136,859144
ChrA3,511970,513053,ChrB4,856897,857953
ChrA3,513236,513689,ChrB4,856316,856814
ChrA3,516205,517171,ChrB12,616331,617318
ChrA3,517646,519059,ChrB4,852532,853972
ChrA3,519245,520355,ChrB4,848598,850200
ChrA3,521122,524017,ChrB12,617532,620160
ChrA3,524129,525038,ChrB12,622917,623883
ChrA3,525436,527239,ChrB4,843568,844861
ChrA3,527473,529114,ChrB4,836420,838061
ChrA3,529722,530901,ChrB12,625167,626331
ChrA3,531445,532660,ChrB12,627117,628197
ChrA3,534625,535687,ChrB4,830628,831513
ChrA3,536136,536589,ChrB12,498946,499405
ChrA3,537420,538101,ChrB4,829584,830277
ChrA3,538625,541127,ChrB12,495428,498044
ChrA3,541602,543285,ChrB4,825909,827355
ChrA3,543552,544104,ChrB4,818707,819196
ChrA3,545814,547224,ChrB12,491865,493254
ChrA3,547571,548430,ChrB4,812109,812850
ChrA3,549861,550986,ChrB4,810564,811632
ChrA3,551084,553070,ChrB4,808323,810381
ChrA3,554164,554704,ChrB11,307284,307827
ChrA3,554908,555823,ChrB13,366980,367934
ChrA3,560691,562050,ChrB13,355383,356811
ChrA3,562475,563234,ChrB13,353870,354731
ChrA3,565196,565544,ChrB13,352602,353136
ChrA3,567339,567798,ChrB11,314811,315273
ChrA3,568134,569157,ChrB13,350965,351973
ChrA3,569282,569816,ChrB11,321014,321518
ChrA3,574009,575803,ChrB13,341855,343520
ChrA3,576084,576615,ChrB13,341141,341675
ChrA3,577048,579061,ChrB13,335297,337307
ChrA3,580189,581266,ChrB11,341311,342373
ChrA3,582629,583442,ChrB11,339667,340546
ChrA3,583788,584055,ChrB11,339181,339442
ChrA3,585232,587410,ChrB11,336536,338753
ChrA3,588016,588883,ChrB11,335320,336157
ChrA3,589654,590158,ChrB11,334411,334915
ChrA3,590402,591515,ChrB13,327481,328582
ChrA3,591915,592305,ChrB11,330165,330534
ChrA3,592726,594175,ChrB11,328117,329443
ChrA3,594355,595744,ChrB13,325876,327289
ChrA3,597431,598517,ChrB11,326407,327487
ChrA3,598893,600081,ChrB13,324235,325435
ChrA3,600092,600938,ChrB13,323299,324187
ChrA3,601307,602399,ChrB13,321874,323047
ChrA3,603109,603694,ChrB4,588826,589402
ChrA3,607855,608953,ChrB4,583712,584645
ChrA3,609799,610714,ChrB5,455145,456036
ChrA3,612019,613204,ChrB4,580686,581784
ChrA3,613523,614743,ChrB4,579457,580452
ChrA3,615208,615655,ChrB4,578662,579112
ChrA3,616529,617876,ChrB5,439615,440971
ChrA3,618332,618779,ChrB2,170622,171038
ChrA3,620161,620584,ChrB2,171480,171918
ChrA3,620912,622937,ChrB2,172533,174588
ChrA3,623722,624778,ChrB2,192450,193512
ChrA3,626565,628146,ChrB2,194121,195702
ChrA3,630970,635239,ChrB14,457703,461990
ChrA3,639896,640955,ChrB15,482032,483085
ChrA3,642331,644833,ChrB14,467130,469623
ChrA3,645052,646216,ChrB14,470052,471102
ChrA3,646887,647253,ChrB14,476187,476619
ChrA3,649244,652091,ChrB9,89947,92788
ChrA3,652606,654271,ChrB14,481390,482977
ChrA3,658398,660078,ChrB14,488385,490116
ChrA3,660406,661333,ChrB14,490316,491240
ChrA3,661837,662020,ChrB14,493365,493548
ChrA3,664957,665656,ChrB9,99859,100501
ChrA3,668809,676282,ChrB9,106106,113237
ChrA3,677676,678252,ChrB14,499680,500256
ChrA3,684841,686650,ChrB9,132243,133872
ChrA3,687135,688359,ChrB14,505867,507097
ChrA3,689472,691068,ChrB9,136653,137877
ChrA3,694390,695389,ChrB14,507757,508702
ChrA3,695549,696986,ChrB14,508775,510212
ChrA3,697507,699334,ChrB14,510539,512396
ChrA3,699423,701691,ChrB14,512667,514935
ChrA3,703610,704138,ChrB14,517248,517842
ChrA3,706567,707782,ChrB14,532658,533870
ChrA3,707954,708818,ChrB14,534078,534982
ChrA3,713340,715434,ChrB9,160886,162977
ChrA3,715619,717545,ChrB9,163277,165761
ChrA3,722372,723407,ChrB14,548099,549290
ChrA3,723517,725017,ChrB9,169981,171505
ChrA3,725376,726645,ChrB9,171750,173028
ChrA3,726865,729538,ChrB9,175306,177250
ChrA3,730495,731146,ChrB14,559813,560479
ChrA3,733156,733675,ChrB9,179771,180239
ChrA3,733934,734945,ChrB9,182116,183127
ChrA3,735334,735946,ChrB14,557019,557783
ChrA3,736306,738169,ChrB14,555047,556832
ChrA3,738735,739977,ChrB14,568521,569691
ChrA3,743314,745420,ChrB14,593226,595347
ChrA3,747015,748500,ChrB14,591426,592899
ChrA3,748638,749754,ChrB9,186516,187632
ChrA3,750352,751159,ChrB9,187989,188784
ChrA3,751722,751941,ChrB14,586601,586820
ChrA3,752684,754424,ChrB9,193594,195070
ChrA3,756409,757495,ChrB14,584319,585291
ChrA3,757628,759050,ChrB9,197930,199403
ChrA3,759401,760196,ChrB14,574505,575351
ChrA3,760331,760742,ChrB14,575639,576050
ChrA3,761872,762184,ChrB14,576726,577038
ChrA3,762402,763437,ChrB9,202275,203259
ChrA3,764413,765742,ChrB14,602906,604268
ChrA3,766334,766877,ChrB4,245922,246447
ChrA3,767146,768049,ChrB4,246688,247612
ChrA3,768349,769180,ChrB7,215277,216096
ChrA3,769685,770816,ChrB7,226398,227529
ChrA3,771347,773585,ChrB4,251565,253746
ChrA3,773804,775688,ChrB4,256632,258555
ChrA3,776266,780547,ChrB4,258914,263225
ChrA3,781012,783151,ChrB7,230242,232348
ChrA3,783934,785566,ChrB13,603867,605520
ChrA3,785782,787429,ChrB4,270221,271901
ChrA3,789124,790900,ChrB13,597331,599158
